"TIME","GEO","NRG_BAL","SIEC","UNIT","Value","Flag and Footnotes"
"2014","Finland","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2014","Finland","Inland consumption - calculated","Solar thermal","Terajoule","57.000",""
"2014","Finland","Inland consumption - calculated","Primary solid biofuels","Terajoule","340 661.000",""
"2014","Finland","Inland consumption - calculated","Biogases","Terajoule","4 173.000",""
"2014","Finland","Inland consumption - calculated","Renewable municipal waste","Terajoule","10 376.000",""
"2014","Sweden","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2014","Sweden","Inland consumption - calculated","Solar thermal","Terajoule","468.000",""
"2014","Sweden","Inland consumption - calculated","Primary solid biofuels","Terajoule","373 593.000",""
"2014","Sweden","Inland consumption - calculated","Biogases","Terajoule","6 422.000",""
"2014","Sweden","Inland consumption - calculated","Renewable municipal waste","Terajoule","35 911.000",""
"2014","United Kingdom","Inland consumption - calculated","Geothermal","Terajoule","33.000",""
"2014","United Kingdom","Inland consumption - calculated","Solar thermal","Terajoule","2 075.000",""
"2014","United Kingdom","Inland consumption - calculated","Primary solid biofuels","Terajoule","204 182.000",""
"2014","United Kingdom","Inland consumption - calculated","Biogases","Terajoule","89 412.579",""
"2014","United Kingdom","Inland consumption - calculated","Renewable municipal waste","Terajoule","21 590.000",""
"2014","Iceland","Inland consumption - calculated","Geothermal","Terajoule","172 205.000",""
"2014","Iceland","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2014","Iceland","Inland consumption - calculated","Primary solid biofuels","Terajoule","429.400",""
"2014","Iceland","Inland consumption - calculated","Biogases","Terajoule","71.000",""
"2014","Iceland","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2014","Norway","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2014","Norway","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2014","Norway","Inland consumption - calculated","Primary solid biofuels","Terajoule","34 535.000",""
"2014","Norway","Inland consumption - calculated","Biogases","Terajoule","600.000",""
"2014","Norway","Inland consumption - calculated","Renewable municipal waste","Terajoule","7 425.000",""
"2014","Montenegro","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2014","Montenegro","Inland consumption - calculated","Solar thermal","Terajoule","2.000",""
"2014","Montenegro","Inland consumption - calculated","Primary solid biofuels","Terajoule","6 879.000",""
"2014","Montenegro","Inland consumption - calculated","Biogases","Terajoule",":",""
"2014","Montenegro","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2014","North Macedonia","Inland consumption - calculated","Geothermal","Terajoule","286.000",""
"2014","North Macedonia","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2014","North Macedonia","Inland consumption - calculated","Primary solid biofuels","Terajoule","9 842.000",""
"2014","North Macedonia","Inland consumption - calculated","Biogases","Terajoule",":",""
"2014","North Macedonia","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2014","Albania","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2014","Albania","Inland consumption - calculated","Solar thermal","Terajoule","519.000",""
"2014","Albania","Inland consumption - calculated","Primary solid biofuels","Terajoule","8 089.000",""
"2014","Albania","Inland consumption - calculated","Biogases","Terajoule",":",""
"2014","Albania","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2014","Serbia","Inland consumption - calculated","Geothermal","Terajoule","235.000",""
"2014","Serbia","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2014","Serbia","Inland consumption - calculated","Primary solid biofuels","Terajoule","44 199.000",""
"2014","Serbia","Inland consumption - calculated","Biogases","Terajoule","215.000",""
"2014","Serbia","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2014","Turkey","Inland consumption - calculated","Geothermal","Terajoule","147 528.000",""
"2014","Turkey","Inland consumption - calculated","Solar thermal","Terajoule","33 620.000",""
"2014","Turkey","Inland consumption - calculated","Primary solid biofuels","Terajoule","131 008.000",""
"2014","Turkey","Inland consumption - calculated","Biogases","Terajoule","9 653.000",""
"2014","Turkey","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2014","Bosnia and Herzegovina","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2014","Bosnia and Herzegovina","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2014","Bosnia and Herzegovina","Inland consumption - calculated","Primary solid biofuels","Terajoule","19 489.000",""
"2014","Bosnia and Herzegovina","Inland consumption - calculated","Biogases","Terajoule",":",""
"2014","Bosnia and Herzegovina","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Inland consumption - calculated","Solar thermal","Terajoule","13.000",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Inland consumption - calculated","Primary solid biofuels","Terajoule","10 521.000",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Inland consumption - calculated","Biogases","Terajoule",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2014","Moldova","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2014","Moldova","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2014","Moldova","Inland consumption - calculated","Primary solid biofuels","Terajoule","26 237.000",""
"2014","Moldova","Inland consumption - calculated","Biogases","Terajoule","178.000",""
"2014","Moldova","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2014","Ukraine","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2014","Ukraine","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2014","Ukraine","Inland consumption - calculated","Primary solid biofuels","Terajoule","82 219.000",""
"2014","Ukraine","Inland consumption - calculated","Biogases","Terajoule",":",""
"2014","Ukraine","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2014","Georgia","Inland consumption - calculated","Geothermal","Terajoule","627.000",""
"2014","Georgia","Inland consumption - calculated","Solar thermal","Terajoule","77.000",""
"2014","Georgia","Inland consumption - calculated","Primary solid biofuels","Terajoule","19 470.000",""
"2014","Georgia","Inland consumption - calculated","Biogases","Terajoule",":",""
"2014","Georgia","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2015","European Union - 28 countries","Inland consumption - calculated","Geothermal","Terajoule","274 228.943",""
"2015","European Union - 28 countries","Inland consumption - calculated","Solar thermal","Terajoule","180 563.341",""
"2015","European Union - 28 countries","Inland consumption - calculated","Primary solid biofuels","Terajoule","4 003 813.817",""
"2015","European Union - 28 countries","Inland consumption - calculated","Biogases","Terajoule","665 158.702",""
"2015","European Union - 28 countries","Inland consumption - calculated","Renewable municipal waste","Terajoule","405 599.741",""
"2015","Euro area (19 countries)","Inland consumption - calculated","Geothermal","Terajoule","265 728.797",""
"2015","Euro area (19 countries)","Inland consumption - calculated","Solar thermal","Terajoule","171 988.684",""
"2015","Euro area (19 countries)","Inland consumption - calculated","Primary solid biofuels","Terajoule","2 509 177.931",""
"2015","Euro area (19 countries)","Inland consumption - calculated","Biogases","Terajoule","511 956.223",""
"2015","Euro area (19 countries)","Inland consumption - calculated","Renewable municipal waste","Terajoule","309 171.557",""
"2015","Belgium","Inland consumption - calculated","Geothermal","Terajoule","63.000",""
"2015","Belgium","Inland consumption - calculated","Solar thermal","Terajoule","1 019.000",""
"2015","Belgium","Inland consumption - calculated","Primary solid biofuels","Terajoule","82 431.000",""
"2015","Belgium","Inland consumption - calculated","Biogases","Terajoule","9 584.000",""
"2015","Belgium","Inland consumption - calculated","Renewable municipal waste","Terajoule","15 838.000",""
"2015","Bulgaria","Inland consumption - calculated","Geothermal","Terajoule","1 400.000",""
"2015","Bulgaria","Inland consumption - calculated","Solar thermal","Terajoule","912.000",""
"2015","Bulgaria","Inland consumption - calculated","Primary solid biofuels","Terajoule","43 321.000",""
"2015","Bulgaria","Inland consumption - calculated","Biogases","Terajoule","820.000",""
"2015","Bulgaria","Inland consumption - calculated","Renewable municipal waste","Terajoule","313.000",""
"2015","Czechia","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2015","Czechia","Inland consumption - calculated","Solar thermal","Terajoule","742.000",""
"2015","Czechia","Inland consumption - calculated","Primary solid biofuels","Terajoule","120 319.000",""
"2015","Czechia","Inland consumption - calculated","Biogases","Terajoule","25 681.000",""
"2015","Czechia","Inland consumption - calculated","Renewable municipal waste","Terajoule","3 342.000",""
"2015","Denmark","Inland consumption - calculated","Geothermal","Terajoule","140.146",""
"2015","Denmark","Inland consumption - calculated","Solar thermal","Terajoule","1 537.657",""
"2015","Denmark","Inland consumption - calculated","Primary solid biofuels","Terajoule","110 175.886",""
"2015","Denmark","Inland consumption - calculated","Biogases","Terajoule","7 295.843",""
"2015","Denmark","Inland consumption - calculated","Renewable municipal waste","Terajoule","21 830.184",""
"2015","Germany (until 1990 former territory of the FRG)","Inland consumption - calculated","Geothermal","Terajoule","8 943.000",""
"2015","Germany (until 1990 former territory of the FRG)","Inland consumption - calculated","Solar thermal","Terajoule","28 100.000",""
"2015","Germany (until 1990 former territory of the FRG)","Inland consumption - calculated","Primary solid biofuels","Terajoule","504 993.000",""
"2015","Germany (until 1990 former territory of the FRG)","Inland consumption - calculated","Biogases","Terajoule","328 840.000",""
"2015","Germany (until 1990 former territory of the FRG)","Inland consumption - calculated","Renewable municipal waste","Terajoule","125 360.000",""
"2015","Estonia","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2015","Estonia","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2015","Estonia","Inland consumption - calculated","Primary solid biofuels","Terajoule","34 557.000",""
"2015","Estonia","Inland consumption - calculated","Biogases","Terajoule","550.000",""
"2015","Estonia","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2015","Ireland","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2015","Ireland","Inland consumption - calculated","Solar thermal","Terajoule","478.547",""
"2015","Ireland","Inland consumption - calculated","Primary solid biofuels","Terajoule","9 537.826",""
